UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9257,L04697,L,299.2,308.4,1311,25.5,85,0,0,0,0,0,0
9258,L04698,L,299.0,308.2,1480,30.6,147,0,0,0,0,0,0
9259,M02738,M,299.7,309.8,1616,39.0,142,0,0,0,0,0,0
9260,L04699,L,299.9,309.6,1562,24.0,61,0,0,0,0,0,0
9261,L04700,L,302.5,312.2,1833,35.1,93,0,0,0,0,0,0
9262,M02739,M,303.9,313.3,1727,46.4,13,0,0,0,0,0,0
9263,M02740,M,300.4,309.3,1786,27.7,104,0,0,0,0,0,0
9264,M02741,M,298.3,308.9,1168,48.0,148,0,0,0,0,0,0
9265,H01824,H,298.9,308.6,1853,31.9,177,0,0,0,0,0,0
9266,L04701,L,299.6,310.3,1591,42.7,208,0,0,0,0,0,0
9267,L04702,L,297.9,306.8,1619,28.9,68,0,0,0,0,0,0
9268,L04703,L,297.6,307.0,1717,44.5,142,0,0,0,0,0,0
9269,L04704,L,304.2,314.0,1542,37.0,62,0,0,0,0,0,0
9270,L04705,L,300.6,310.5,1323,44.7,170,0,0,0,0,0,0
9271,L04706,L,298.3,309.1,1827,34.5,26,0,0,0,0,0,0
9272,M02742,M,301.6,311.2,1384,45.6,125,0,0,0,0,0,0
9273,M02743,M,297.6,308.4,1340,48.5,60,0,0,0,0,0,0
9274,L04707,L,297.8,308.2,1491,41.2,53,0,0,0,0,0,0
9275,M02744,M,298.4,308.3,1460,35.2,186,0,0,0,0,0,0
9276,L04708,L,303.3,312.4,1538,37.7,235,0,0,0,0,0,0
9277,L04709,L,299.5,310.3,1518,27.4,166,0,0,0,0,0,0
9278,M02745,M,295.1,304.2,1807,42.0,211,0,0,0,0,0,0
9279,L04710,L,302.4,312.4,1629,46.2,116,0,0,0,0,0,0
9280,L04711,L,299.4,309.3,1366,55.7,232,1,1,0,0,1,0
9281,L04712,L,296.3,306.1,1393,53.1,162,0,0,0,0,0,0
9282,H01825,H,299.4,309.0,1460,30.2,80,0,0,0,0,0,0
9283,M02746,M,301.0,310.2,1461,42.1,8,0,0,0,0,0,0
9284,L04713,L,300.8,309.2,1435,38.7,106,0,0,0,0,0,0
9285,H01826,H,303.6,315.0,1317,52.2,109,0,0,0,0,0,0
9286,M02747,M,298.3,307.8,1596,32.9,122,0,0,0,0,0,0
9287,M02748,M,300.1,310.0,1446,48.8,59,0,0,0,0,0,0
9288,H01827,H,298.6,308.5,1347,30.1,61,0,0,0,0,0,0
9289,L04714,L,296.9,308.0,1635,38.9,105,0,0,0,0,0,0
9290,L04715,L,301.8,313.7,1707,31.2,67,0,0,0,0,0,0
9291,M02749,M,300.9,311.1,1488,20.3,143,1,0,0,1,0,0
9292,M02750,M,300.6,310.4,1894,31.0,143,0,0,0,0,0,0
9293,M02751,M,300.9,309.7,1981,37.4,220,0,0,0,0,0,0
9294,M02752,M,298.6,307.2,1637,54.3,235,1,1,0,1,1,0
9295,H01828,H,298.0,306.2,1444,29.1,95,0,0,0,0,0,0
9296,H01829,H,300.1,309.3,1591,33.9,31,0,0,0,0,0,0
9297,H01830,H,302.3,310.2,1293,25.6,101,1,0,1,1,0,0
9298,H01831,H,303.2,314.3,1363,51.6,230,1,1,0,0,0,0
9299,H01832,H,301.6,312.0,1201,35.4,231,1,1,0,0,0,0
9300,L04716,L,300.1,309.8,1412,36.6,37,0,0,0,0,0,0
9301,L04717,L,300.5,311.6,1291,36.5,166,0,0,0,0,0,0
9302,L04718,L,300.0,309.0,1662,20.5,189,0,0,0,0,0,0
9303,H01833,H,297.9,307.1,1388,25.3,190,0,0,0,0,0,0
9304,M02753,M,300.0,308.1,1593,30.5,104,0,0,0,0,0,0
9305,M02754,M,297.3,308.1,1687,46.2,15,0,0,0,0,0,0
9306,L04719,L,299.8,308.9,1772,15.0,53,1,0,0,1,0,0
9307,L04720,L,303.3,313.3,1467,45.4,236,1,1,0,0,0,0
9308,M02755,M,301.6,312.6,1600,43.4,142,0,0,0,0,0,0
9309,L04721,L,298.2,309.5,1606,21.9,17,0,0,0,0,0,0
9310,L04722,L,299.9,309.8,1792,36.8,3,0,0,0,0,0,0
9311,L04723,L,298.3,308.7,1694,51.6,36,1,0,0,1,0,0
9312,L04724,L,299.9,309.0,1798,29.3,39,0,0,0,0,0,0
9313,M02756,M,302.1,313.8,1205,34.5,62,0,0,0,0,0,0
9314,L04725,L,301.3,311.1,1405,67.6,67,1,0,0,1,0,0
9315,M02757,M,305.0,315.0,1744,43.3,144,0,0,0,0,0,0
9316,L04726,L,302.4,312.0,1654,37.4,208,1,1,0,0,0,0
9317,H01834,H,300.4,311.6,1512,35.2,225,0,0,0,0,0,0
9318,L04727,L,301.4,311.6,1443,43.7,119,0,0,0,0,0,0
9319,M02758,M,299.6,310.4,1695,46.8,175,0,0,0,0,0,0
9320,M02759,M,297.7,308.1,1168,18.4,18,1,0,0,1,0,0
9321,L04728,L,302.6,312.4,1696,17.7,85,1,0,0,1,0,0
9322,H01835,H,302.0,312.9,1556,30.0,166,0,0,0,0,0,0
9323,M02760,M,299.5,309.9,1440,38.5,234,1,1,0,0,0,0
9324,L04729,L,300.5,309.6,1638,40.8,192,0,0,0,0,0,0
9325,L04730,L,302.5,311.5,1460,23.0,52,0,0,0,0,0,0
9326,H01836,H,301.7,311.8,1543,38.0,145,0,0,0,0,0,0
9327,M02761,M,297.1,308.0,1528,39.3,38,0,0,0,0,0,0
9328,L04731,L,300.5,312.1,1686,31.5,187,0,0,0,0,0,0
9329,L04732,L,299.7,307.9,1569,34.7,91,0,0,0,0,0,0
9330,H01837,H,302.2,312.3,1168,32.7,204,0,0,0,0,0,0
9331,M02762,M,302.1,312.6,1259,44.6,162,0,0,0,0,0,0
9332,M02763,M,302.6,312.9,1321,40.1,72,0,0,0,0,0,0
9333,L04733,L,297.8,308.8,1629,28.6,80,0,0,0,0,0,0
9334,M02764,M,298.4,309.1,1649,49.6,161,0,0,0,0,0,0
9335,L04734,L,302.2,311.2,1872,26.3,14,0,0,0,0,0,0
9336,L04735,L,298.8,307.8,1335,22.9,72,1,0,0,1,0,0
9337,M02765,M,297.0,307.3,1799,37.5,102,0,0,0,0,0,0
9338,H01838,H,301.1,312.1,1168,37.5,18,0,0,0,0,0,0
9339,L04736,L,298.9,309.0,1541,40.7,74,0,0,0,0,0,0
9340,L04737,L,303.6,312.0,1587,28.2,215,1,1,0,0,0,0
9341,M02766,M,300.6,309.5,1586,48.9,84,0,0,0,0,0,0
9342,M02767,M,300.3,311.0,1476,57.1,190,0,0,0,0,0,0
9343,H01839,H,299.3,308.9,1561,39.8,81,0,0,0,0,0,0
9344,M02768,M,303.2,313.3,1290,43.2,25,0,0,0,0,0,0
9345,L04738,L,300.7,311.8,1711,18.8,176,1,0,0,1,0,0
9346,H01840,H,299.2,308.0,1587,35.7,3,0,0,0,0,0,0
9347,M02769,M,298.4,308.0,1610,33.0,193,0,0,0,0,0,0
9348,H01841,H,299.9,309.3,1482,31.4,144,0,0,0,0,0,0
9349,M02770,M,298.0,308.4,1472,33.4,128,0,0,0,0,0,0
9350,H01842,H,302.1,312.8,1642,34.4,76,0,0,0,0,0,0
9351,L04739,L,296.4,304.9,1855,25.5,201,0,0,0,0,0,0
9352,L04740,L,299.7,309.7,1259,35.1,80,0,0,0,0,0,0
9353,H01843,H,301.2,312.1,1249,29.6,118,0,0,0,0,0,0
9354,L04741,L,300.7,308.8,1591,47.9,212,0,0,0,0,0,0
9355,L04742,L,298.6,308.5,1471,43.3,112,0,0,0,0,0,0
9356,M02771,M,301.3,310.1,1562,43.3,106,0,0,0,0,0,0
9357,H01844,H,298.2,307.6,1533,49.8,136,0,0,0,0,0,0
9358,L04743,L,300.0,307.5,1662,31.7,94,0,0,0,0,0,0
9359,H01845,H,301.3,312.7,1480,42.7,98,0,0,0,0,0,0
9360,M02772,M,300.9,310.6,1296,50.7,137,0,0,0,0,0,0
9361,M02773,M,298.6,307.8,1380,31.0,176,0,0,0,0,0,0
9362,H01846,H,302.4,312.7,1505,19.7,47,1,0,0,1,0,0
9363,L04744,L,300.2,309.1,1287,33.1,175,0,0,0,0,0,0
9364,L04745,L,301.5,310.3,1530,49.6,142,0,0,0,0,0,0
9365,L04746,L,303.1,314.6,1550,30.5,44,0,0,0,0,0,0
9366,M02774,M,302.2,314.0,1466,35.3,1,0,0,0,0,0,0
9367,M02775,M,302.2,311.6,1579,32.2,57,0,0,0,0,0,0
9368,H01847,H,300.4,311.5,1215,38.1,165,0,0,0,0,0,0
9369,M02776,M,301.6,311.9,1347,29.5,2,0,0,0,0,0,0
9370,M02777,M,300.4,309.0,1309,25.2,217,1,0,1,1,0,0
9371,M02778,M,297.6,306.7,1713,35.6,224,0,0,0,0,0,0
9372,L04747,L,300.6,312.2,1999,37.3,112,0,0,0,0,0,0
9373,L04748,L,300.5,309.1,1361,51.2,215,1,1,1,0,1,0
9374,H01848,H,301.2,313.4,1490,40.7,186,0,0,0,0,0,0
9375,L04749,L,299.7,309.2,1399,28.3,96,0,0,0,0,0,0
9376,L04750,L,298.5,310.1,1582,32.7,190,0,0,0,0,0,0
9377,M02779,M,301.3,311.0,1416,47.1,93,0,0,0,0,0,0
9378,L04751,L,297.4,308.2,1594,35.8,42,0,0,0,0,0,0
9379,H01849,H,302.9,314.3,1671,29.1,3,0,0,0,0,0,0
9380,L04752,L,299.5,310.9,1293,40.8,170,0,0,0,0,0,0
9381,L04753,L,300.5,309.9,1592,32.1,236,1,1,0,0,0,0
9382,L04754,L,301.1,310.3,1179,44.8,188,0,0,0,0,0,0
9383,M02780,M,301.2,311.1,1486,43.6,85,0,0,0,0,0,0
9384,L04755,L,297.2,305.9,1473,28.5,48,0,0,0,0,0,0
9385,M02781,M,301.6,311.9,1492,57.8,191,1,0,0,1,0,0
9386,H01850,H,300.6,309.8,1475,38.8,19,0,0,0,0,0,0
9387,H01851,H,298.7,309.8,1439,13.4,220,1,1,0,1,0,0
9388,L04756,L,298.5,307.9,1484,43.8,84,0,0,0,0,0,0
9389,L04757,L,299.3,307.6,1585,14.0,172,1,0,0,1,0,0
9390,M02782,M,297.4,308.8,1591,50.4,144,0,0,0,0,0,0
9391,H01852,H,303.4,313.6,1561,40.6,65,0,0,0,0,0,0
9392,H01853,H,303.0,313.0,1423,38.5,225,0,0,0,0,0,0
9393,L04758,L,300.9,312.0,1754,39.2,149,0,0,0,0,0,0
9394,M02783,M,299.6,310.4,1843,45.0,177,0,0,0,0,0,0
9395,L04759,L,299.6,308.8,1280,34.3,197,0,0,0,0,0,0
9396,L04760,L,301.5,311.1,1570,39.1,24,0,0,0,0,0,0
9397,L04761,L,303.5,312.4,1444,40.3,126,0,0,0,0,0,0
9398,L04762,L,298.9,307.4,1723,10.3,129,1,0,0,1,0,0
9399,L04763,L,297.8,308.3,1535,45.1,170,0,0,0,0,0,0
9400,L04764,L,303.1,313.5,1548,46.8,144,0,0,0,0,0,0
9401,M02784,M,296.4,307.2,1636,43.7,72,0,0,0,0,0,0
9402,L04765,L,298.0,309.3,1478,43.0,147,0,0,0,0,0,0
9403,M02785,M,299.5,310.3,1873,55.1,164,1,0,0,1,0,0
9404,L04766,L,296.9,307.7,1639,38.7,179,0,0,0,0,0,0
9405,L04767,L,302.2,310.1,1724,39.1,78,0,0,0,0,0,0
9406,L04768,L,301.7,311.4,1493,32.6,25,0,0,0,0,0,0
9407,L04769,L,298.9,309.8,1513,20.0,152,1,0,0,1,0,0
9408,M02786,M,302.6,311.4,1700,43.7,63,0,0,0,0,0,0
9409,L04770,L,302.9,313.0,1680,33.7,158,0,0,0,0,0,0
9410,M02787,M,299.8,310.3,1288,19.9,157,1,0,0,1,0,0
9411,L04771,L,299.1,309.5,1563,38.4,112,0,0,0,0,0,0
9412,M02788,M,304.5,314.9,1632,38.1,137,0,0,0,0,0,0
9413,M02789,M,301.4,312.0,1511,36.8,165,0,0,0,0,0,0
9414,L04772,L,300.5,310.7,1613,40.5,108,0,0,0,0,0,0
9415,L04773,L,302.7,311.3,1520,23.5,123,0,0,0,0,0,0
9416,L04774,L,300.6,311.1,1168,49.1,84,0,0,0,0,0,0
9417,M02790,M,299.0,309.3,1275,43.5,239,1,1,0,0,0,0
9418,L04775,L,300.2,308.7,1732,51.6,215,1,1,0,1,1,0
9419,M02791,M,302.1,313.5,1489,33.6,97,0,0,0,0,0,0
9420,M02792,M,296.0,306.5,1575,43.5,155,0,0,0,0,0,0
9421,H01854,H,299.4,308.0,1537,20.5,115,1,0,0,1,0,0
9422,M02793,M,302.8,311.9,1372,30.8,228,0,0,0,0,0,0
9423,M02794,M,299.0,308.4,1444,25.4,151,0,0,0,0,0,0
9424,L04776,L,303.1,312.5,1603,41.7,156,0,0,0,0,0,0
9425,H01855,H,302.8,313.1,1624,28.1,80,0,0,0,0,0,0
9426,M02795,M,299.9,308.9,1975,34.8,102,0,0,0,0,0,0
9427,L04777,L,298.9,310.0,1442,39.1,215,0,0,0,0,0,0
9428,H01856,H,299.4,310.5,1872,35.1,16,0,0,0,0,0,0
9429,L04778,L,305.3,315.9,1365,26.0,100,0,0,0,0,0,0
9430,H01857,H,303.7,313.8,1635,55.6,69,1,0,0,1,0,0
9431,H01858,H,300.3,311.2,1573,40.3,63,0,0,0,0,0,0
9432,L04779,L,298.8,308.5,1512,55.7,105,0,0,0,0,0,0
9433,M02796,M,300.2,309.5,1536,28.8,100,0,0,0,0,0,0
9434,L04780,L,300.5,311.7,1413,35.4,237,0,0,0,0,0,0
9435,L04781,L,297.5,307.8,1718,40.0,158,0,0,0,0,0,0
9436,L04782,L,300.2,309.5,1369,54.5,56,0,0,0,0,0,0
9437,M02797,M,302.6,312.2,1601,55.6,147,1,0,0,1,0,0
9438,L04783,L,296.4,305.7,1689,34.8,173,0,0,0,0,0,0
9439,L04784,L,301.7,313.7,1814,31.9,129,0,0,0,0,0,0
9440,M02798,M,302.7,312.8,1732,39.1,104,0,0,0,0,0,0
9441,L04785,L,298.9,309.0,1652,51.2,81,0,0,0,0,0,0
9442,L04786,L,303.4,314.1,1410,40.5,49,0,0,0,0,0,0
9443,L04787,L,298.6,307.4,1380,42.3,187,0,0,0,0,0,0
9444,L04788,L,300.9,312.0,1310,51.1,213,0,0,0,0,0,0
9445,L04789,L,299.4,308.8,1291,49.4,40,0,0,0,0,0,0
9446,L04790,L,299.4,311.2,1537,49.8,228,1,0,0,0,1,0
9447,H01859,H,298.8,308.5,1392,46.2,89,0,0,0,0,0,0
9448,M02799,M,301.4,312.4,1777,53.5,75,1,0,0,1,0,0
9449,L04791,L,301.7,309.2,1422,27.8,197,0,0,0,0,0,0
9450,L04792,L,299.9,308.7,1556,62.5,144,1,0,0,1,0,0
9451,L04793,L,297.3,307.0,1485,50.6,205,1,1,0,0,0,0
9452,M02800,M,300.8,308.8,1257,38.4,137,1,0,1,0,0,0
9453,L04794,L,300.8,311.4,1755,51.1,89,1,0,0,1,0,0
9454,L04795,L,299.6,309.9,1677,36.5,114,0,0,0,0,0,0
9455,H01860,H,303.7,312.7,1700,44.7,194,0,0,0,0,0,0
9456,L04796,L,296.9,306.9,1656,45.9,169,0,0,0,0,0,0
9457,L04797,L,295.6,306.4,1386,48.6,237,1,0,0,0,1,0
9458,H01861,H,298.5,306.4,1389,35.4,206,1,1,0,0,0,0
9459,M02801,M,301.4,310.1,1628,48.8,143,0,0,0,0,0,0
9460,L04798,L,297.9,307.6,1846,35.6,165,0,0,0,0,0,0
9461,M02802,M,298.0,308.1,1615,47.3,141,0,0,0,0,0,0
9462,L04799,L,301.9,311.8,1733,39.8,163,0,0,0,0,0,0
9463,M02803,M,300.9,311.8,1432,21.8,140,1,0,0,1,0,0
9464,L04800,L,300.8,311.2,1757,32.6,186,0,0,0,0,0,0
9465,H01862,H,301.6,312.3,1454,48.5,154,0,0,0,0,0,0
9466,H01863,H,299.1,307.8,1586,37.0,7,0,0,0,0,0,0
9467,H01864,H,299.2,309.4,1464,52.1,86,0,0,0,0,0,0
9468,H01865,H,301.6,311.3,1715,27.9,232,1,1,0,0,0,0
9469,M02804,M,297.3,308.8,1718,47.0,52,0,0,0,0,0,0
9470,L04801,L,295.7,305.9,1242,39.5,202,0,0,0,0,0,0
9471,L04802,L,299.1,308.5,1803,37.5,132,0,0,0,0,0,0
9472,M02805,M,301.9,312.7,2013,28.2,132,0,0,0,0,0,0
9473,H01866,H,300.5,311.1,1466,42.1,216,1,1,0,0,0,0
9474,L04803,L,301.7,310.9,1512,29.9,81,0,0,0,0,0,0
9475,H01867,H,296.0,305.6,1785,33.6,47,0,0,0,0,0,0
9476,H01868,H,300.6,310.3,1551,38.6,23,0,0,0,0,0,0
9477,H01869,H,301.3,312.5,1537,36.3,200,1,1,0,0,0,0
9478,H01870,H,297.3,307.5,1917,50.3,234,1,1,0,1,0,0
9479,L04804,L,301.7,312.5,1267,14.1,202,1,1,0,1,0,0
9480,L04805,L,299.8,309.3,1380,38.2,205,1,1,0,0,0,0
9481,L04806,L,306.1,316.5,1621,36.4,41,0,0,0,0,0,0
9482,L04807,L,295.6,306.9,1214,39.9,136,0,0,0,0,0,0
9483,M02806,M,302.7,312.4,1463,34.6,191,0,0,0,0,0,0
9484,H01871,H,299.2,309.3,1461,50.2,196,0,0,0,0,0,0
9485,H01872,H,296.8,305.4,1730,37.4,121,0,0,0,0,0,0
9486,M02807,M,298.9,308.2,1676,41.3,90,0,0,0,0,0,0
9487,L04808,L,300.6,310.2,1201,48.9,138,0,0,0,0,0,0
9488,L04809,L,302.1,311.0,1399,40.5,219,0,0,0,0,0,0
9489,L04810,L,303.4,314.8,1399,27.3,136,0,0,0,0,0,0
9490,L04811,L,302.8,312.0,1494,35.7,76,0,0,0,0,0,0
9491,M02808,M,298.1,308.9,1318,38.8,60,0,0,0,0,0,0
9492,L04812,L,302.3,312.4,1628,23.5,82,0,0,0,0,0,0
9493,L04813,L,300.8,310.8,1399,32.9,71,0,0,0,0,0,0
9494,L04814,L,298.7,310.2,1655,39.3,54,0,0,0,0,0,0
9495,M02809,M,299.6,307.3,1537,60.1,195,1,0,0,1,0,0
9496,L04815,L,298.6,308.4,1343,43.7,107,0,0,0,0,0,0
9497,L04816,L,300.1,309.0,1815,41.6,24,0,0,0,0,0,0
9498,L04817,L,298.5,306.6,1821,56.9,126,1,0,0,1,0,0
9499,H01873,H,297.9,306.7,1596,45.9,198,0,0,0,0,0,0
9500,L04818,L,301.0,311.0,1490,47.3,55,0,0,0,0,0,0
9501,M02810,M,301.3,310.5,1326,35.9,26,0,0,0,0,0,0
9502,M02811,M,299.6,310.5,1752,27.3,231,0,0,0,0,0,0
9503,M02812,M,302.7,312.5,1702,42.6,150,0,0,0,0,0,0
9504,H01874,H,299.5,309.2,1375,58.2,39,0,0,0,0,0,0
9505,L04819,L,299.4,309.1,1400,55.1,114,0,0,0,0,0,0
9506,L04820,L,301.3,311.2,1629,46.6,220,0,0,0,0,0,0
9507,L04821,L,299.7,309.3,1302,33.1,57,0,0,0,0,0,0
9508,M02813,M,300.2,309.3,1412,24.5,35,0,0,0,0,0,0
9509,L04822,L,295.0,305.9,1329,31.8,201,1,1,0,0,0,0
9510,L04823,L,300.0,309.4,1336,42.2,159,0,0,0,0,0,0
9511,M02814,M,296.3,306.0,1393,35.3,238,0,0,0,0,0,0
9512,M02815,M,297.6,308.0,1719,50.0,127,1,0,0,1,0,0
9513,L04824,L,297.3,307.6,1187,25.1,150,1,0,0,1,0,0
9514,M02816,M,297.9,307.0,1624,38.7,167,0,0,0,0,0,0
9515,M02817,M,298.9,309.7,1589,32.3,110,0,0,0,0,0,0
9516,L04825,L,299.0,309.6,1731,49.9,175,1,0,0,1,0,0
9517,L04826,L,301.3,311.5,1589,45.4,151,0,0,0,0,0,0
9518,M02818,M,300.4,310.0,1462,31.7,212,1,1,0,0,0,0
9519,M02819,M,296.2,305.8,1374,48.5,166,0,0,0,0,0,0
9520,L04827,L,300.2,310.0,1736,23.8,39,0,0,0,0,0,0
9521,L04828,L,300.6,309.4,1637,22.1,28,0,0,0,0,0,0
9522,M02820,M,299.3,309.3,1439,31.1,44,0,0,0,0,0,0
9523,H01875,H,299.9,310.8,1719,20.2,108,0,0,0,0,0,0
9524,M02821,M,300.4,311.3,1448,38.9,90,0,0,0,0,0,0
9525,L04829,L,301.5,311.1,1537,39.2,33,0,0,0,0,0,0
9526,L04830,L,296.9,307.9,1417,35.9,89,0,0,0,0,0,0
9527,H01876,H,299.5,311.4,1644,45.4,14,0,0,0,0,0,0
9528,L04831,L,303.0,312.7,1339,32.8,69,0,0,0,0,0,0
9529,H01877,H,302.8,313.5,1478,27.0,216,0,0,0,0,0,0
9530,H01878,H,301.7,309.4,1407,32.0,81,0,0,0,0,0,0
9531,L04832,L,301.1,309.8,1590,27.8,70,0,0,0,0,0,0
9532,H01879,H,303.3,313.4,1615,33.9,129,0,0,0,0,0,0
9533,L04833,L,303.8,312.8,1317,46.0,97,0,0,0,0,0,0
9534,H01880,H,299.7,311.8,1619,22.4,128,0,0,0,0,0,0
9535,L04834,L,298.1,308.7,1242,36.6,120,0,0,0,0,0,0
9536,L04835,L,299.5,310.4,1976,49.6,181,1,0,0,1,0,0
9537,M02822,M,306.2,316.2,1435,50.7,124,0,0,0,0,0,0
9538,M02823,M,296.9,305.9,1747,33.2,109,0,0,0,0,0,0
9539,L04836,L,299.1,308.5,1578,62.1,129,1,0,0,1,0,0
9540,M02824,M,297.2,307.4,1586,29.5,233,1,1,0,0,0,0
9541,L04837,L,300.2,309.6,1304,37.7,163,0,0,0,0,0,0
9542,L04838,L,297.6,308.3,1706,28.3,195,0,0,0,0,0,0
9543,L04839,L,299.8,310.5,1547,44.3,27,0,0,0,0,0,0
9544,L04840,L,296.1,306.1,1632,68.0,214,1,0,0,1,1,0
9545,L04841,L,301.2,309.4,1519,58.4,102,1,0,0,1,0,0
9546,L04842,L,302.4,314.2,1564,48.5,147,0,0,0,0,0,0
9547,L04843,L,299.2,309.0,1360,33.9,164,0,0,0,0,0,0
9548,L04844,L,299.7,312.4,1507,38.3,58,0,0,0,0,0,0
9549,L04845,L,299.7,310.3,1454,51.2,43,0,0,0,0,0,0
9550,H01881,H,300.4,310.2,1396,47.5,139,0,0,0,0,0,0
9551,L04846,L,299.9,310.4,1564,40.8,31,0,0,0,0,0,0
9552,H01882,H,301.5,309.5,1610,41.4,37,0,0,0,0,0,0
9553,M02825,M,302.5,313.5,1588,50.6,30,0,0,0,0,0,0
9554,M02826,M,298.4,310.9,1517,53.0,17,0,0,0,0,0,0
9555,M02827,M,299.4,307.3,1620,25.0,156,0,0,0,0,0,0
9556,H01883,H,301.8,311.5,1586,42.3,225,1,1,0,0,0,0
9557,L04847,L,297.2,307.1,1557,45.8,50,0,0,0,0,0,0
9558,M02828,M,296.1,306.9,1571,34.7,156,0,0,0,0,0,0
9559,M02829,M,300.5,312.6,1774,52.8,90,1,0,0,1,0,0
9560,M02830,M,301.0,311.4,1296,37.1,222,1,1,0,0,0,0
9561,H01884,H,298.6,310.7,1474,53.1,62,0,0,0,0,0,0
9562,L04848,L,298.8,309.0,1605,36.3,111,0,0,0,0,0,0
9563,M02831,M,298.5,308.9,1221,42.6,225,0,0,0,0,0,0
9564,M02832,M,298.3,308.6,1814,42.4,80,0,0,0,0,0,0
9565,L04849,L,301.4,312.6,1588,56.6,19,1,0,0,1,0,0
9566,L04850,L,297.6,307.2,1729,47.4,158,0,0,0,0,0,0
9567,M02833,M,299.5,310.3,1761,35.4,30,0,0,0,0,0,0
9568,H01885,H,298.2,307.0,1620,37.3,185,0,0,0,0,0,0
9569,L04851,L,297.1,306.8,1168,37.2,230,0,0,0,0,0,0
9570,H01886,H,301.7,311.1,1567,40.2,84,0,0,0,0,0,0
9571,L04852,L,299.0,309.0,1580,30.6,134,0,0,0,0,0,0
9572,L04853,L,300.4,310.1,1320,39.2,223,1,1,0,0,0,0
9573,L04854,L,297.0,308.1,1180,53.7,11,0,0,0,0,0,0
9574,L04855,L,298.5,307.6,1630,53.2,214,1,1,0,1,1,0
9575,L04856,L,301.5,309.8,1288,24.4,188,1,0,1,1,0,0
9576,L04857,L,305.2,313.8,1950,22.8,42,0,0,0,0,0,0
9577,M02834,M,296.0,307.0,1590,34.1,48,0,0,0,0,0,0
9578,M02835,M,299.6,308.6,1808,22.2,106,0,0,0,0,0,0
9579,L04858,L,300.8,311.2,1544,27.4,39,0,0,0,0,0,0
9580,L04859,L,298.8,308.5,1688,43.5,197,0,0,0,0,0,0
9581,L04860,L,301.7,312.5,1548,39.6,159,0,0,0,0,0,0
9582,M02836,M,298.3,308.0,1739,22.8,190,0,0,0,0,0,0
9583,L04861,L,300.3,313.1,1168,51.7,229,1,1,0,0,1,0
9584,L04862,L,299.0,310.9,1715,35.8,14,0,0,0,0,0,0
9585,H01887,H,302.4,312.1,1671,34.8,89,0,0,0,0,0,0
9586,H01888,H,298.6,308.2,1507,50.2,211,1,1,0,0,0,0
9587,L04863,L,299.3,312.4,1456,44.1,11,0,0,0,0,0,0
9588,L04864,L,301.9,310.8,1478,39.6,232,1,1,0,0,0,0
9589,L04865,L,297.9,307.9,1594,35.1,236,1,1,0,0,0,0
9590,M02837,M,300.1,310.2,1780,45.7,110,0,0,0,0,0,0
9591,M02838,M,296.4,306.4,1431,35.7,238,1,1,0,0,0,0
9592,L04866,L,297.8,306.1,1197,37.7,153,1,0,1,0,0,0
9593,M02839,M,300.8,311.3,2034,28.2,157,0,0,0,0,0,0
9594,L04867,L,298.0,307.0,1672,51.4,92,1,0,0,1,0,0
9595,L04868,L,298.9,310.3,1459,55.5,157,0,0,0,0,0,0
9596,L04869,L,301.0,309.5,1775,42.1,76,0,0,0,0,0,0
9597,L04870,L,298.8,308.9,1724,35.1,232,1,1,0,0,0,0
9598,L04871,L,301.6,309.4,1636,49.4,189,0,0,0,0,0,0
9599,L04872,L,300.4,308.3,1442,45.9,170,0,0,0,0,0,0
9600,L04873,L,300.9,310.0,1671,35.6,21,0,0,0,0,0,0
9601,L04874,L,302.5,311.8,1755,51.5,234,1,0,0,1,1,0
9602,M02840,M,300.6,312.1,1193,35.8,232,0,0,0,0,0,0
9603,L04875,L,303.1,313.0,1582,27.1,16,0,0,0,0,0,0
9604,L04876,L,301.8,313.1,1597,39.3,150,0,0,0,0,0,0
9605,M02841,M,299.0,308.6,1591,50.8,24,0,0,0,0,0,0
9606,M02842,M,302.6,313.2,1547,41.0,69,0,0,0,0,0,0
9607,H01889,H,300.5,309.8,1775,28.3,36,0,0,0,0,0,0
9608,L04877,L,299.2,308.4,1495,36.0,217,1,1,0,0,0,0
9609,L04878,L,300.6,308.7,1537,52.0,56,0,0,0,0,0,0
9610,M02843,M,302.2,312.6,1601,42.7,212,0,0,0,0,0,0
9611,M02844,M,300.9,311.2,1502,39.8,98,0,0,0,0,0,0
9612,L04879,L,303.6,314.4,1260,38.7,69,0,0,0,0,0,0
9613,H01890,H,302.2,312.4,1580,50.8,21,0,0,0,0,0,0
9614,L04880,L,301.0,313.1,1583,50.1,208,1,1,0,0,0,0
9615,H01891,H,297.9,308.1,1464,26.0,202,0,0,0,0,0,0
9616,H01892,H,299.6,310.6,1511,49.4,3,0,0,0,0,0,0
9617,M02845,M,300.1,309.8,1168,45.2,57,0,0,0,0,0,0
9618,H01893,H,301.4,310.5,1779,55.9,171,1,0,0,1,0,0
9619,M02846,M,301.3,312.0,1718,39.3,73,0,0,0,0,0,0
9620,L04881,L,300.3,310.2,1270,51.4,16,0,0,0,0,0,0
9621,L04882,L,300.2,311.1,1402,44.7,229,0,0,0,0,0,0
9622,L04883,L,301.4,311.8,1827,28.9,145,0,0,0,0,0,0
